Source,Target
10087,15352
10087,15342
10088,15342
10089,15342
10090,15346
10091,15342
10092,15358
10093,15342
10093,15364
10094,15374
10095,15355
10096,15342
10096,15350
10097,15341
10097,15346
10098,15346
10099,15342
10099,15384
10100,15346
10100,15356
10101,15374
10102,15348
10102,15354
10103,15362
10104,15355
10105,15346
10106,15342
10107,15355
10108,15354
10108,15365
10109,15341
10110,15359
10111,15348
10112,15346
10113,15348
10114,15355
10115,15346
10116,15345
10117,15346
10118,15355
10119,15342
10119,15347
10120,15342
10120,15355
10121,15342
10122,15355
10123,15342
10124,15355
10125,15350
10125,15345
10126,15342
10127,15383
10127,15341
10128,15342
10128,15348
10129,15359
10129,15349
10130,15342
10131,15355
10132,15346
10133,15342
10134,15354
10135,15346
10136,15354
10136,15342
10137,15399
10138,15355
10139,15355
10139,15348
10140,15342
13809,15342
13809,15364
10142,15346
10142,15349
10143,15350
10143,15342
10144,15346
10145,15355
10146,15346
10147,15355
10147,15354
10148,15348
10149,15385
10149,15341
10150,15355
10151,15342
10151,15359
10152,15341
10153,15355
10153,15350
10154,15346
10155,15342
10156,15351
10157,15409
10157,15347
10158,15344
10159,15346
10160,15342
10161,15349
10162,15349
10162,15385
10163,15355
10163,15342
10164,15342
10165,15346
10166,15342
10167,15351
10168,15366
10168,15365
10169,15399
10169,15360
10170,15374
10171,15346
10172,15347
10173,15346
10173,15436
10174,15355
10174,15346
10175,15342
10176,15342
10177,15355
10178,15354
10178,15356
10179,15342
10180,15355
10181,15355
10182,15548
10183,15342
10184,15354
10184,15346
10185,15346
10186,15355
10186,15342
10187,15354
10187,15342
10188,15362
10189,15341
10190,15346
10190,15344
10191,15346
10192,15359
10193,15575
10193,15342
10194,15355
10195,15341
10195,15349
10196,15385
13297,15362
13297,15356
10198,15359
10199,15341
13629,15351
10201,15341
10202,15345
10202,15437
10203,15347
10203,15365
10204,15349
10205,15354
10206,15342
10207,15342
10208,15354
10208,15342
10209,15384
10209,15356
10210,15462
10210,15352
10211,15351
10211,15345
10212,15358
10212,15361
10213,15362
10213,15345
10214,15407
10214,15352
10215,15391
10215,15388
10216,15366
10216,15358
10217,15345
10217,15355
10218,15345
10218,15352
10219,15360
10219,15399
10220,15407
10220,15352
10221,15358
10221,15361
10222,15399
10222,15352
10223,15345
10223,15354
10224,15469
10224,15352
10225,15371
10225,15352
10226,15345
10226,15352
10227,15345
10227,15564
10228,15345
10228,15349
10229,15414
10229,15351
10230,15360
10230,15351
10231,15388
10231,15564
10232,15345
10232,15564
10233,15395
10233,15391
10234,15345
10234,15352
10235,15399
10235,15576
10236,15358
10236,15361
10237,15345
10237,15356
10238,15345
10238,15352
11317,15345
11317,15354
10240,15419
10240,15479
10241,15345
10242,15345
10242,15351
10243,15414
10243,15564
10244,15362
10244,15458
10245,15351
10245,15564
10246,15413
10246,15352
10247,15360
10247,15399
10248,15345
10248,15354
10249,15366
10249,15345
10250,15362
10250,15352
10251,15362
10251,15352
10252,15362
10252,15433
10253,15358
10253,15351
10254,15362
10254,15564
10255,15399
10255,15475
10256,15342
10257,15342
10258,15412
10258,15414
10259,15342
10260,15348
10261,15342
10261,15348
10262,15342
10263,15374
10264,15342
10265,15350
10265,15385
10266,15453
10267,15356
10267,15341
15226,15383
10269,15407
10269,15539
10270,15438
10271,15351
10272,15453
10273,15407
10274,15414
10275,15351
10276,15407
10277,15398
10278,15395
10279,15362
10280,15364
10280,15341
10281,15351
10281,15407
10282,15366
10283,15399
10284,15407
10285,15454
10286,15542
10287,15407
10288,15353
10289,15407
10290,15398
10291,15399
10292,15341
10293,15407
10294,15351
10295,15407
10296,15341
10297,15354
10298,15353
10299,15453
10300,15454
10301,15398
10302,15360
10303,15407
10304,15542
10305,15479
10306,15572
10307,15407
10308,15407
10309,15407
10310,15407
10311,15543
10312,15407
10313,15407
10314,15407
10315,15361
10316,15539
10317,15453
10318,15453
10319,15351
10320,15572
10321,15359
10322,15358
10323,15543
10324,15407
10325,15479
10326,15391
10327,15543
10327,15345
10328,15543
10329,15572
10330,15407
10331,15407
10332,15362
10333,15407
10334,15543
10334,15345
10335,15349
10336,15454
10337,15407
10338,15453
10339,15349
10340,15398
10341,15361
10342,15341
10342,15357
10343,15351
10344,15572
10345,15407
10346,15543
10346,15407
10347,15398
10348,15351
10349,15539
10350,15539
10351,15407
10352,15359
10353,15362
10354,15454
10355,15342
10356,15479
10357,15438
10358,15453
10359,15362
10360,15353
10361,15407
10362,15453
10363,15454
10364,15393
10365,15572
11526,15362
10367,15543
10367,15549
10368,15407
10369,15407
10370,15453
10371,15407
10372,15539
10373,15407
10374,15543
10374,15345
10375,15407
10376,15407
10376,15487
10377,15407
10378,15543
10379,15479
10380,15454
10381,15399
10382,15398
10383,15453
10384,15542
10385,15351
10386,15433
10387,15407
10388,15407
10389,15453
10390,15407
10391,15407
10392,15407
10393,15407
10394,15351
10395,15542
10396,15454
10397,15357
10398,15572
10399,15354
10400,15454
10401,15407
10402,15360
10403,15407
10404,15407
10405,15414
10406,15572
10407,15407
10408,15353
10409,15479
10410,15398
10410,15539
10411,15407
10412,15353
10413,15542
10414,15543
10415,15572
10416,15407
10417,15429
10418,15407
10419,15398
10420,15342
10421,15357
10422,15407
10423,15383
10424,15407
10425,15453
10426,15351
10427,15453
10428,15539
10429,15351
10430,15407
10431,15419
10432,15454
10433,15453
10434,15407
10435,15341
10436,15407
10437,15362
10438,15356
10439,15407
10440,15357
10440,15341
10441,15454
10442,15479
10443,15407
10444,15454
10445,15407
10446,15453
10447,15391
10447,15407
10448,15453
10449,15454
10450,15407
10451,15407
10452,15407
10453,15353
10454,15407
10455,15453
10455,15455
10456,15351
10457,15360
10458,15353
10459,15543
10460,15407
10461,15399
10462,15453
13580,15362
10464,15414
10465,15407
10466,15407
10466,15543
10467,15542
10468,15539
10469,15542
10470,15362
10470,15376
10471,15407
10472,15407
10473,15351
10474,15358
10475,15407
10476,15398
10477,15366
10478,15362
10479,15542
10480,15407
10481,15539
10482,15453
10483,15371
10484,15361
10485,15361
10486,15345
10487,15351
10488,15543
10488,15407
10489,15407
10490,15539
10491,15407
10492,15341
10492,15359
10493,15479
10493,15572
10494,15539
10495,15572
10495,15407
10496,15407
10497,15542
10498,15362
10499,15398
10500,15454
10501,15407
10502,15539
10503,15539
10504,15362
10505,15349
10506,15350
10506,15345
10507,15349
10507,15355
10508,15387
10509,15342
10510,15365
10511,15374
10512,15352
10513,15355
10514,15455
10514,15352
10515,15343
10516,15341
10516,15345
10517,15374
10518,15345
11101,15374
10520,15356
10521,15413
10522,15408
10523,15345
10524,15352
10524,15355
10525,15371
10526,15359
10527,15374
10528,15374
10529,15371
10530,15342
10531,15345
10531,15341
10532,15408
10533,15569
10534,15358
10535,15345
10536,15342
10537,15355
10538,15365
10539,15350
10540,15374
10541,15383
10542,15374
10543,15349
10543,15356
10544,15358
10544,15365
10545,15356
10545,15393
10546,15345
10547,15342
10548,15341
10548,15355
10549,15345
10550,15345
10551,15355
10551,15408
10552,15374
10553,15342
10554,15352
10554,15374
10555,15374
10556,15451
10557,15352
10558,15342
10558,15365
10559,15351
10560,15451
10561,15413
10562,15351
10562,15544
10563,15341
10564,15343
10565,15342
10566,15345
10567,15345
10568,15451
10569,15352
10569,15345
10570,15374
10571,15435
10572,15345
10572,15342
10573,15374
10574,15345
10575,15374
10576,15365
10576,15342
10577,15418
10578,15374
10579,15393
10579,15351
10580,15374
10581,15345
10582,15374
10583,15374
10583,15342
10584,15345
10585,15408
10586,15569
10587,15354
10588,15374
10589,15350
10590,15358
10590,15365
10591,15355
10591,15569
10592,15345
10593,15355
10593,15350
10594,15341
10595,15345
10596,15374
11999,15356
11999,15342
10598,15355
10599,15374
10600,15345
10600,15374
10601,15345
10601,15348
10602,15374
10603,15351
10604,15408
10605,15374
10605,15355
10606,15374
10607,15374
10608,15358
10609,15374
10610,15351
10611,15358
10612,15342
10613,15413
10613,15365
10614,15374
10615,15351
10615,15569
10616,15352
10617,15569
10618,15351
10619,15351
10620,15374
10621,15374
10622,15374
10623,15345
10623,15365
10624,15341
10624,15345
10625,15345
10626,15352
10627,15374
10627,15419
10628,15351
10628,15352
10629,15365
10629,15403
10630,15351
10630,15544
11049,15358
10632,15374
10633,15342
10634,15351
10635,15352
10636,15374
10636,15393
10637,15345
10637,15374
10638,15399
10639,15374
10639,15357
10640,15376
10640,15351
10641,15342
10641,15352
10642,15393
10643,15345
10643,15544
10644,15374
10645,15342
10645,15345
10646,15355
10646,15345
10647,15365
10648,15345
10649,15341
10650,15577
10651,15365
10652,15351
10653,15351
10653,15352
10654,15341
10654,15374
10655,15342
10655,15341
10656,15341
10657,15342
10658,15393
10659,15365
10660,15393
10660,15351
10661,15413
10662,15358
10662,15365
10663,15455
10663,15351
10664,15365
10665,15345
10666,15341
10666,15342
10667,15345
10667,15374
10668,15374
10669,15408
10669,15393
10670,15362
10670,15374
10671,15356
10672,15355
10673,15374
10673,15393
10674,15351
10675,15374
10675,15569
10676,15341
11029,15358
10678,15345
10679,15365
10680,15569
10680,15393
10681,15352
10681,15455
10682,15365
10683,15374
10684,15351
10685,15376
10685,15362
10686,15352
10687,15355
10688,15345
10689,15342
10690,15374
10690,15352
10691,15342
10692,15433
10693,15342
10693,15345
10694,15545
10694,15355
10695,15374
10695,15352
10696,15374
10696,15352
10697,15374
10697,15455
10698,15374
10699,15374
10700,15374
10701,15342
10702,15374
10703,15374
10704,15413
10705,15349
10706,15342
10707,15374
10708,15345
10708,15374
10709,15342
10710,15374
10711,15342
10712,15451
10713,15345
10714,15374
10715,15374
10716,15345
10716,15545
10717,15451
10718,15342
10719,15374
10720,15351
10721,15374
10722,15374
10723,15374
10724,15374
10724,15351
10725,15374
10726,15374
10726,15345
10727,15393
12389,15358
11046,15352
11046,15368
10730,15374
10731,15351
10731,15374
10732,15345
10733,15356
10733,15345
10734,15345
10735,15358
10736,15362
10737,15393
10738,15345
10739,15365
10740,15345
10740,15342
10741,15358
10742,15374
10743,15342
10744,15355
10745,15345
10746,15374
10747,15365
10748,15374
10748,15455
10749,15345
10750,15356
10751,15355
10751,15374
10752,15374
10753,15342
10753,15341
10754,15345
10755,15345
10756,15345
10757,15374
10757,15544
10758,15374
10759,15345
10759,15349
10760,15374
10760,15356
10761,15345
10761,15342
10762,15408
10763,15525
10764,15355
10765,15345
10766,15345
10767,15345
10768,15355
10768,15352
10769,15374
10770,15345
10771,15354
10772,15345
10772,15352
10773,15345
10774,15544
10774,15374
10775,15365
10776,15345
10776,15365
10777,15345
10778,15351
10779,15355
10780,15374
10781,15374
10782,15351
10783,15345
10783,15356
10784,15345
10785,15341
10785,15419
10786,15374
10787,15345
10787,15545
10788,15374
10789,15371
10790,15342
10790,15365
10791,15355
10792,15358
10793,15569
10794,15342
10794,15374
10795,15374
10796,15352
10797,15342
10798,15355
10799,15374
10799,15544
10800,15374
10801,15345
10802,15374
10803,15374
10804,15374
10805,15345
10806,15408
10806,15435
10807,15374
10808,15374
10809,15374
10810,15374
10811,15349
10812,15355
10813,15455
10813,15350
10814,15374
10815,15393
10815,15351
10816,15544
10816,15352
10817,15341
10818,15393
10819,15351
10820,15345
10821,15545
10822,15352
10823,15374
10824,15342
10825,15355
10826,15545
10827,15352
10828,15342
10829,15351
10830,15544
10831,15408
10832,15342
10833,15352
10834,15345
10835,15341
10836,15342
10837,15413
10838,15341
10839,15374
10840,15351
10841,15374
10841,15352
11029,15358
10843,15374
10844,15374
10845,15374
10846,15374
10847,15342
10848,15362
10849,15355
10849,15351
10850,15342
10851,15351
10851,15393
10852,15451
10853,15341
10853,15342
10854,15374
10855,15342
10856,15374
10857,15342
10858,15374
10859,15352
10860,15352
10861,15352
10862,15342
10863,15374
10864,15342
10865,15341
13613,15374
10867,15408
10868,15352
10869,15345
10869,15341
10870,15351
10871,15356
10872,15413
10873,15356
10873,15342
10874,15345
10874,15545
10875,15408
10876,15341
10877,15345
10878,15393
10879,15365
10880,15342
10881,15342
10881,15341
10882,15374
10883,15349
10884,15351
10884,15544
10885,15342
10886,15351
10887,15408
10888,15374
10889,15345
10890,15455
10891,15342
10892,15351
10893,15345
10894,15374
10895,15374
10896,15408
10897,15341
10897,15356
10898,15345
10898,15341
10899,15341
10900,15345
10900,15451
10901,15345
10902,15356
10903,15352
10904,15356
10905,15374
10906,15352
10906,15374
10907,15374
10907,15345
10908,15345
10909,15374
10910,15345
10911,15358
10912,15403
10913,15413
10914,15342
10915,15345
10916,15345
10917,15374
10918,15343
10919,15351
10920,15341
10921,15341
10922,15358
10923,15355
10924,15345
10924,15569
10925,15345
10926,15374
10927,15374
10928,15365
10928,15345
10929,15348
10930,15345
10931,15465
10932,15345
10933,15345
10934,15374
10935,15345
10935,15342
10936,15351
10937,15408
10937,15345
10938,15451
10939,15350
10940,15374
10941,15351
10942,15374
10943,15374
10944,15356
10945,15345
10946,15341
13206,15374
10948,15374
10949,15365
10950,15345
10951,15374
10952,15374
10953,15351
10954,15374
10955,15342
10956,15352
10957,15352
10958,15374
10958,15393
10959,15345
10960,15374
10961,15345
10962,15345
10963,15374
10963,15341
10964,15354
10965,15356
10966,15341
10967,15355
10967,15545
10968,15419
10968,15365
10969,15374
10969,15341
10970,15341
10971,15365
10972,15374
10973,15351
10974,15374
10975,15345
10976,15374
10977,15374
10978,15342
10978,15356
10979,15351
10979,15374
10980,15356
10981,15355
10981,15352
10982,15408
10983,15345
10983,15352
10984,15345
10985,15345
10986,15356
10986,15355
10987,15342
10988,15569
10989,15393
10989,15355
10990,15341
10991,15342
10992,15351
10993,15451
10994,15345
10995,15351
10995,15345
10996,15374
10996,15341
10997,15408
10997,15435
10998,15374
10999,15368
11000,15408
11001,15345
11002,15365
11003,15356
11003,15355
11004,15359
11005,15345
11006,15345
11007,15345
11008,15352
11009,15365
11009,15356
11010,15352
11010,15355
11011,15358
11012,15345
11013,15451
11014,15393
11015,15408
11015,15374
11016,15342
11017,15374
11018,15569
11019,15356
11020,15345
11021,15365
11021,15345
11022,15374
11022,15345
11023,15345
11024,15371
11025,15374
11026,15349
11027,15345
11028,15351
11028,15355
11029,15358
11030,15341
11031,15374
11032,15374
11033,15345
11033,15365
11034,15345
11034,15569
11035,15345
11036,15356
11037,15356
11037,15345
11038,15348
11039,15343
11040,15345
11041,15345
14292,15353
11043,15355
11044,15351
11045,15351
11046,15345
11046,15352
11047,15342
11047,15341
11048,15356
11049,15358
11050,15374
11051,15374
11052,15351
11053,15374
11053,15341
11054,15355
11055,15374
11056,15374
11056,15342
11137,15349
11058,15374
13088,15352
11060,15342
11061,15342
11062,15341
11063,15341
11064,15352
11065,15342
11066,15374
11067,15341
11068,15374
11068,15408
11069,15345
11070,15355
11071,15352
11071,15351
11072,15345
11073,15356
11074,15356
11075,15342
11076,15374
11077,15345
11077,15355
11078,15345
11079,15352
11080,15374
11081,15342
11082,15451
11083,15342
11083,15365
11084,15544
11085,15342
11086,15345
11087,15569
11087,15374
12881,15351
12881,15374
11089,15365
11089,15413
11090,15342
11090,15356
11091,15352
11092,15345
11093,15342
11094,15342
11094,15374
11095,15352
11096,15351
11097,15374
11098,15374
11098,15345
11099,15355
11100,15374
11101,15374
11101,15342
11102,15578
11103,15356
11103,15345
11104,15343
11105,15349
11106,15345
11107,15342
11108,15461
11108,15408
11109,15358
11110,15342
11110,15374
11111,15356
11111,15349
11112,15345
11113,15342
11114,15569
11114,15374
11115,15345
11116,15345
11116,15342
11117,15374
